Name,Iteration,Value
Task A,999,19.108654122625815
Task A,1000,44.312670579858164
Task B,1,7.713267134990165
Task B,2,4.931534589392102
Task B,3,6.569000132044027
Task B,4,8.191436119841725
Task B,5,8.195553283430744
Task B,6,4.753776205275373
Task B,7,9.88609360348102
Task B,8,7.816413024887694
Task B,9,4.453215980268463
Task B,10,5.025266351596821
Task B,11,4.758296435316459
Task B,12,4.8429774772838305
Task B,13,6.918003366601801
Task B,14,9.863016102625311
Task B,15,4.034964872011276
Task B,16,8.818930142145252
Task B,17,1.1050454051437422
Task B,18,5.6188098285320045
Task B,19,2.5525732505686705
Task B,20,3.0962486212106772
Task B,21,8.016547578042204
Task B,22,5.273198982433162
Task B,23,2.485508629181715
Task B,24,7.341577442801765
Task B,25,9.302743044948398
Task B,26,5.150142835057701
Task B,27,3.6278324452794
Task B,28,7.803663441389872
Task B,29,1.6376420873285835
Task B,30,9.600163015163455
Task B,31,8.611061287952634
Task B,32,9.892021850465623
Task B,33,4.595870278718182
Task B,34,2.7350579310735625
Task B,35,5.808464498837282
Task B,36,6.462721867645791
Task B,37,3.173744057296765
Task B,38,4.830460986998741
Task B,39,5.516237076098185
Task B,40,4.965824281459714
Task B,41,4.379580663404051
Task B,42,2.6422762117792606
Task B,43,2.556072241240827
Task B,44,1.8675551013087786
Task B,45,2.7619033668185526
Task B,46,1.4572415255025122
Task B,47,6.158673324951229
Task B,48,9.904373910484
Task B,49,8.620168124530668
Task B,50,2.0435195890887226
Task B,51,9.14766781870009
Task B,52,6.989317650848708
Task B,53,6.381329451529345
Task B,54,6.618742319980961
Task B,55,8.718767562997968
Task B,56,5.553116026918189
Task B,57,7.325171433837622
Task B,58,5.393583698763727
Task B,59,1.7788113973880055
Task B,60,3.0438937998247724
Task B,61,6.339767049316527
Task B,62,6.152334510581525
Task B,63,5.5869329450361125
Task B,64,5.286510122441591
Task B,65,5.571719150311037
Task B,66,3.4561355963579286
Task B,67,1.4386207048132547
Task B,68,9.77131889816363
Task B,69,9.54355250485915
Task B,70,2.1079506449241663
Task B,71,1.225553390336926
Task B,72,6.008223537143864
Task B,73,5.843742668218306
Task B,74,4.885612536341872
Task B,75,7.100299266044283
Task B,76,1.394739254376801
Task B,77,4.673914853349146
Task B,78,5.6777701752449
Task B,79,3.2158241258425586
Task B,80,3.9541836650653353
Task B,81,9.953485325122164
Task B,82,8.366318225553206
Task B,83,3.614114299462731
Task B,84,2.7057128832745936
Task B,85,8.87535899909959
Task B,86,6.9635884010192495
Task B,87,3.609662604650798
Task B,88,7.852825508624861
Task B,89,9.247309888495899
Task B,90,9.711561538817122
Task B,91,7.9245435015168635
Task B,92,4.813116101110463
Task B,93,2.4203209900848224
Task B,94,3.4442108534057585
Task B,95,4.751027830220494
Task B,96,6.96114795901584
Task B,97,4.614278397672072
Task B,98,4.781691692592906
Task B,99,1.069512010422879
Task B,100,2.0926673157974776
Task B,101,2.631687432723429
Task B,102,5.413555568718067
Task B,103,7.175638971866995
Task B,104,4.12590351386674
Task B,105,3.02957311481974
Task B,106,7.326316305110885
Task B,107,9.414200764171817
Task B,108,8.204978031360707
Task B,109,9.674809415601915
Task B,110,7.375018387874217
Task B,111,9.96670747008915
Task B,112,6.531771907926083
Task B,113,9.919752452122722
Task B,114,7.581898835042731
Task B,115,5.890889587920866
Task B,116,1.6206514874634168
Task B,117,2.9816676145013004
Task B,118,3.7101327577540557
Task B,119,4.51948563783543
Task B,120,7.665890055048248
Task B,121,6.799527788831753
Task B,122,9.097213354101239
Task B,123,6.448441566242709
Task B,124,3.18964670665225
Task B,125,2.3020994986501004
Task B,126,3.085809232562258
Task B,127,8.611288211508219
Task B,128,8.498512811726249
Task B,129,3.015824082875931
Task B,130,1.229796212458679
Task B,131,6.847922704640549
Task B,132,3.9195097926011875
Task B,133,9.625307294903887
Task B,134,5.442620899218774
Task B,135,9.950122059506109
Task B,136,4.397827161097581
Task B,137,8.680574706862966
Task B,138,1.3226581191390334
Task B,139,2.261271688154082
Task B,140,2.589448612351397
Task B,141,6.3200752870025845
Task B,142,7.941660749501182
Task B,143,2.5636697119931036
Task B,144,2.7756381204271414
Task B,145,3.8068943907743384
Task B,146,3.940802534365382
Task B,147,4.593976061320844
Task B,148,7.4080860700690545
Task B,149,5.9751859799972316
Task B,150,1.7392843116752128
Task B,151,2.501136562999474
Task B,152,7.8511793790898246
Task B,153,5.99329933083682
Task B,154,9.784699336126053
Task B,155,1.2405617209441244
Task B,156,7.742895783481564
Task B,157,9.847609504752203
Task B,158,1.6948209836817736
Task B,159,9.876445910213016
Task B,160,5.87896323829788
Task B,161,4.9280653186428
Task B,162,3.5682812186215895
Task B,163,6.752283245892326
Task B,164,9.202822199481124
Task B,165,3.478017684802439
Task B,166,2.781699141705677
Task B,167,6.410561828727329
Task B,168,7.294232827629888
Task B,169,5.781885334627189
Task B,170,8.806205461455356
Task B,171,2.1124112399798363
Task B,172,8.71453397174822
Task B,173,3.62968416067742
Task B,174,4.8479469335637635
Task B,175,3.9617299086206
Task B,176,6.924525641921327
Task B,177,6.045151332360641
Task B,178,3.0709488211430997
Task B,179,2.377774628232142
Task B,180,3.791514818585621
Task B,181,3.2069591700469706
Task B,182,1.6748072662944695
Task B,183,8.842864432340598
Task B,184,7.289646098638402
Task B,185,1.6414410313209111
Task B,186,5.131197985946027
Task B,187,9.322401400427845
Task B,188,1.2894882770789762
Task B,189,4.651227825562213
Task B,190,3.989019933711493
Task B,191,6.665536874056276
Task B,192,4.248809905523925
Task B,193,8.307905656223724
Task B,194,1.4574994537115011
Task B,195,6.713079032176516
Task B,196,7.14145335432816
Task B,197,8.932371915861035
Task B,198,7.583800467476623
Task B,199,8.56503241923291
Task B,200,9.510452066004328
Task B,201,6.107675860810194
Task B,202,9.444655080523194
Task B,203,5.160257157572917
Task B,204,7.528487635561909
Task B,205,5.748317796773699
Task B,206,4.607590831532554
Task B,207,3.1107434514620174
Task B,208,8.49707997804203
Task B,209,8.602899649618296
Task B,210,8.48689383852821
Task B,211,9.238282261853376
Task B,212,2.0592697312300596
Task B,213,5.615139541941882
Task B,214,3.6321664892918855
Task B,215,4.1670238232188535
Task B,216,4.383835474605954
Task B,217,5.001995808597133
Task B,218,8.032924405254942
Task B,219,8.631214076109071
Task B,220,6.5116191892305775
Task B,221,8.13877573862915
Task B,222,6.15772518053162
Task B,223,2.594294053985552
Task B,224,3.738907507306198
Task B,225,9.699970629233208
Task B,226,8.966771231364191
Task B,227,5.977083953993996
Task B,228,1.4178062458915681
Task B,229,4.069852782930331
Task B,230,5.588652669743656
Task B,231,6.439611662009969
Task B,232,5.733077701395896
Task B,233,1.8141686627761224
Task B,234,4.256920352639345
Task B,235,8.052077157644366
Task B,236,9.906648346140775
Task B,237,8.644899107540045
Task B,238,2.6619518750563578
Task B,239,4.757392622308135
Task B,240,5.375921295649085
Task B,241,1.9358200187775392
Task B,242,4.6096437953346765
Task B,243,7.453479435220934
Task B,244,7.3294393802616185
Task B,245,8.861559431021938
Task B,246,4.167990730129396
Task B,247,4.443005037174005
Task B,248,4.245714312579434
Task B,249,9.320287574309651
Task B,250,2.6460465223544687
Task B,251,7.24234115442775
Task B,252,4.832843356848636
Task B,253,7.445350843464618
Task B,254,1.348508112231964
Task B,255,4.156798299405924
Task B,256,8.336542534288188
Task B,257,8.624221200346094
Task B,258,6.892190761353751
Task B,259,8.52998508623751
Task B,260,1.259052528673557
Task B,261,8.024021087837536
Task B,262,8.805038150449917
Task B,263,7.488941194076235
Task B,264,6.3150614588715275
Task B,265,2.643354917639725
Task B,266,7.6385389489376525
Task B,267,4.776807367686372
Task B,268,4.285953805111994
Task B,269,9.856740195379942
Task B,270,1.2896558992047777
Task B,271,7.776149682562158
Task B,272,9.58546711963166
Task B,273,8.552908707124027
Task B,274,6.876918097438811
Task B,275,6.523524852958817
Task B,276,2.484827123027549
Task B,277,9.580858735187082
Task B,278,4.482932586927617
Task B,279,6.605258890874683
Task B,280,7.603090324962441
Task B,281,8.696704889799445
Task B,282,3.3983101189604117
Task B,283,3.125177445786652
Task B,284,8.899399346228234
Task B,285,1.0369610484171425
Task B,286,4.915816133942114
Task B,287,2.182560306117468
Task B,288,3.636736768285566
Task B,289,6.404242272305542
Task B,290,3.7840395286175195
Task B,291,6.037779449268282
Task B,292,7.201502446021937
Task B,293,1.804266429230573
Task B,294,2.67370139601136
Task B,295,5.743083914051112
Task B,296,6.519699551987713
Task B,297,7.474254700366151
Task B,298,4.5412658558503525
Task B,299,1.7451856161419812
Task B,300,2.5892905501775236
Task B,301,7.2864738975096905
Task B,302,1.7221756856603014
Task B,303,2.025855221333048
Task B,304,6.302152580375057
Task B,305,4.075078888603569
Task B,306,6.916347881755807
Task B,307,7.2574113970181005
Task B,308,4.312653037202763
Task B,309,2.2246296964241936
Task B,310,3.6762232256136746
Task B,311,2.9070180996939765
Task B,312,7.362708209683605
Task B,313,9.7022787984219
Task B,314,5.873996877589655
Task B,315,3.509852299602237
Task B,316,8.3697669210896
Task B,317,2.1950663125842604
Task B,318,8.804795251864213
Task B,319,9.531269568646776
Task B,320,2.120785517969301
Task B,321,1.8516513459881017
Task B,322,2.117013919697526
Task B,323,6.756093488520797
Task B,324,8.033841711856809
Task B,325,3.7393204085645015
Task B,326,3.2584875823740074
Task B,327,3.432373728150536
Task B,328,7.470971131408901
Task B,329,4.69081854056336
Task B,330,4.7300165969812085
Task B,331,9.781909116201744
Task B,332,4.5517729627002765
Task B,333,8.476844225547591
Task B,334,5.771218990447162
Task B,335,6.24709778408093
Task B,336,3.54952825782976
Task B,337,5.939356040712117
Task B,338,1.371930796790703
Task B,339,5.514060555269364
Task B,340,2.5828313258866333
Task B,341,5.109867469116296
Task B,342,6.881104834881858
Task B,343,2.608589236527065
Task B,344,6.0600781720566745
Task B,345,1.1928277042207127
Task B,346,3.9989871981207363
Task B,347,4.2464742293528035
Task B,348,5.913829315480757
Task B,349,2.9658183931504043
Task B,350,8.921500883067747
Task B,351,2.1750588233515855
Task B,352,8.897841926544267
Task B,353,9.110959835678557
Task B,354,2.2465148934904815
Task B,355,6.493953690534923
Task B,356,3.02718712350263
Task B,357,5.124377627971742
Task B,358,2.0030532929606637
Task B,359,8.387199378526235
Task B,360,4.533167137603014
Task B,361,7.221893813130359
Task B,362,2.5283024710638067
Task B,363,3.5230699489494097
Task B,364,4.611116180121327
Task B,365,3.6541050544059033
Task B,366,5.334660942635508
Task B,367,2.305656588757493
Task B,368,5.4072139746076475
Task B,369,5.3396408905314985
Task B,370,7.452845781612736
Task B,371,5.62434723399789
Task B,372,3.381931852942036
Task B,373,1.1936464953982628
Task B,374,5.979629810780858
Task B,375,1.141084760238992
Task B,376,4.935335264387371
Task B,377,7.136359365912915
Task B,378,8.481212420001567
Task B,379,4.798539217830264
Task B,380,8.759812311156347
Task B,381,3.591046538644193
Task B,382,1.8963627989010208
Task B,383,4.001195054145187
Task B,384,9.859680824245796
Task B,385,8.300678627506194
Task B,386,8.203793837918578
Task B,387,3.425085713135953
Task B,388,2.7510794039073314
Task B,389,8.675202572320519
Task B,390,2.40935955473437
Task B,391,5.625916785873652
Task B,392,3.8876056570363255
Task B,393,4.10912710800622
Task B,394,6.965321859007195
Task B,395,8.576969918608363
Task B,396,4.771447565002703
Task B,397,6.140073228098245
Task B,398,4.170380539383987
Task B,399,8.860375177548303
Task B,400,3.8708319041013652
Task B,401,6.636020721613473
Task B,402,8.873350067098098
Task B,403,3.703593467645309
Task B,404,8.250567910415436
Task B,405,3.8115648914416256
Task B,406,5.9378700077555315
Task B,407,8.011075893893114
Task B,408,2.3543427985558036
Task B,409,5.526883126484611
Task B,410,4.413585206701104
Task B,411,1.514966610214462
Task B,412,3.639472103580528
Task B,413,6.778654872348578
Task B,414,8.29744979441393
Task B,415,7.0234399477299
Task B,416,6.736847767239128
Task B,417,8.292506638274329
Task B,418,5.606000783486409
Task B,419,4.436415881279437
Task B,420,8.91410635582125
Task B,421,9.185061571518588
Task B,422,5.540109838959237
Task B,423,8.67607456064322
Task B,424,2.893374031200324
Task B,425,3.787533932311492
Task B,426,3.3466657018539667
Task B,427,9.145909760425342
Task B,428,5.896167803677146
Task B,429,6.6038361946644795
Task B,430,4.942619424599715
Task B,431,3.0781348231436496
Task B,432,2.477285413455008
Task B,433,9.244970372676342
Task B,434,1.1663775175036484
Task B,435,8.855609568799943
Task B,436,5.907994050462882
Task B,437,9.420972335802697
Task B,438,5.54169308531791
Task B,439,1.5640910622863573
Task B,440,8.377105906531542
Task B,441,2.111753570955677
Task B,442,3.5319973949297823
Task B,443,2.329616321806606
Task B,444,6.503763134877085
Task B,445,4.390145369435053
Task B,446,4.384311913535724
Task B,447,3.9597325515402653
Task B,448,3.5216968224705467
Task B,449,7.321412280547211
Task B,450,1.763773247278281
Task B,451,2.1988360124767037
Task B,452,1.501047117378027
Task B,453,1.999117351625594
Task B,454,2.6582528840667727
Task B,455,2.0094340841933707
Task B,456,4.100058659598092
Task B,457,8.232058675932286
Task B,458,9.128529275781647
Task B,459,5.047642506635379
Task B,460,2.5858018440025647
Task B,461,9.677280334604648
Task B,462,5.265376366321393
Task B,463,2.189327764123224
Task B,464,8.45664571740872
Task B,465,6.951497943662746
Task B,466,1.0178399354668282
Task B,467,7.120360777676406
Task B,468,6.446873805250318
Task B,469,2.4703896313508302
Task B,470,2.275370400009625
Task B,471,7.085329927543021
Task B,472,8.74829572253649
Task B,473,5.68608741869044
Task B,474,7.7971236899355265
Task B,475,3.8252221583508255
Task B,476,4.7491409993935125
Task B,477,6.078757245662502
Task B,478,8.111546542486472
Task B,479,4.551609976740385
Task B,480,2.5402606311269222
Task B,481,7.354196085395735
Task B,482,6.324566135285784
Task B,483,3.394586658207714
Task B,484,6.0602032264965695
Task B,485,6.831929276847454
Task B,486,8.45510265995358
Task B,487,8.92065362473445
Task B,488,7.002790500655148
Task B,489,7.907421691668462
Task B,490,6.666110937977471
Task B,491,5.181023431314713
Task B,492,2.55811525969292
Task B,493,4.363516760634164
Task B,494,3.068093634644163
Task B,495,2.4029573446574566
Task B,496,7.4962743015735835
Task B,497,4.43290407847249
Task B,498,2.248067578544984
Task B,499,6.562020234311406
Task B,500,2.3669436704075864
Task B,501,2.6164280411665546
Task B,502,9.379850859119262
Task B,503,4.3982152993137635
Task B,504,6.536139530669189
Task B,505,6.482297239994484
Task B,506,7.219365899735204
Task B,507,6.709343493453169
Task B,508,4.5290353317522545
Task B,509,3.151032143975812
Task B,510,2.9132548915732883
Task B,511,1.683193771987197
Task B,512,3.9378833808106326
Task B,513,7.355581233571274
Task B,514,5.392001932218803
Task B,515,1.5496549345559605
Task B,516,4.416161926582013
Task B,517,5.940898845221431
Task B,518,4.183448761629335
Task B,519,2.5935970694937716
Task B,520,8.825072111017647
Task B,521,6.1758871532671655
Task B,522,9.553414612382177
Task B,523,1.5838119400985247
Task B,524,2.235089103261902
Task B,525,2.352666807069247
Task B,526,4.319361939607134
Task B,527,9.014182324153857
Task B,528,4.173131818122139
Task B,529,9.031431656611522
Task B,530,8.037773702279313
Task B,531,1.182549093639865
Task B,532,6.423459525068681
Task B,533,1.8453525609691201
Task B,534,3.3854328244400977
Task B,535,6.633119345499151
Task B,536,8.668718383578483
Task B,537,2.8995844817364302
Task B,538,3.5350252993750075
Task B,539,3.8031474718423333
Task B,540,4.183262994623352
Task B,541,9.836456491416167
Task B,542,5.036558959933085
Task B,543,1.2063584309154907
Task B,544,8.752167454670268
Task B,545,8.759348989701907
Task B,546,2.8875007902803733
Task B,547,6.339529090721308
Task B,548,1.710709036214741
Task B,549,8.564733281072368
Task B,550,4.3005898116974075
Task B,551,8.763074435927553
Task B,552,6.968898196214238
Task B,553,1.418747140103378
Task B,554,8.881070007666938
Task B,555,8.225647841958239
Task B,556,4.686957665792708
Task B,557,2.158429431584952
Task B,558,5.188020676998069
Task B,559,8.018626153572914
Task B,560,3.400313232797871
Task B,561,3.036873538294675
Task B,562,7.327427655968298
Task B,563,3.8901745018952747
Task B,564,9.220042529500713
Task B,565,3.502820905559039
Task B,566,5.03605883771063
Task B,567,4.5574331319897174
Task B,568,2.354578677769732
Task B,569,9.20923576640712
Task B,570,3.6043029494059615
Task B,571,6.303716431070423
Task B,572,2.4998408720066196
Task B,573,4.212916425901726
Task B,574,2.3144977027172504
Task B,575,7.763836865639185
Task B,576,3.9755640675788086
Task B,577,2.197198230411767
Task B,578,8.792063672438584
Task B,579,8.276963553311596
Task B,580,6.156620356085776
Task B,581,6.551234894210507
Task B,582,5.656854174468421
Task B,583,6.026039529626848
Task B,584,9.433985487297845
Task B,585,3.2626780389069294
Task B,586,8.543828445386833
Task B,587,1.8945291682767915
Task B,588,7.996263744197216
Task B,589,7.069663162261243
Task B,590,2.6537421661506886
Task B,591,4.740356695119476
Task B,592,3.0520102797792568
Task B,593,2.458570463299465
Task B,594,9.931273097216248
Task B,595,4.684286910697297
Task B,596,3.742617866563979
Task B,597,3.8147079644440076
Task B,598,9.055851174329753
Task B,599,1.0498015873470572
Task B,600,2.7133552860580057
Task B,601,9.497098103596871
Task B,602,7.209894705981746
Task B,603,4.680211691428321
Task B,604,9.49729069688481
Task B,605,3.376932737907572
Task B,606,4.9625531716175
Task B,607,6.653504107449126
Task B,608,2.6161190166474375
Task B,609,8.278409006382494
Task B,610,3.555570332927668
Task B,611,9.888608822480188
Task B,612,1.7939414515480863
Task B,613,4.71155389008419
Task B,614,3.983916700761029
Task B,615,4.155567877739751
Task B,616,7.093287518234289
Task B,617,4.158198616547024
Task B,618,8.054398494751638
Task B,619,6.483772099153793
Task B,620,6.8977444641063395
Task B,621,5.369655217398825
Task B,622,8.379852427709253
Task B,623,4.560289168497356
Task B,624,7.3523350449272
Task B,625,4.810708479132661
Task B,626,1.2054082480386668
Task B,627,2.5921149436100936
Task B,628,8.131581565667762
Task B,629,7.555272754429219
Task B,630,4.992725078021142
Task B,631,4.001820837520498
Task B,632,5.481370302248622
Task B,633,2.5389639647591102
Task B,634,8.893855802483474
Task B,635,4.638168452369706
Task B,636,4.639248971892328
Task B,637,4.916202425318154
Task B,638,5.474254644608941
Task B,639,4.615549368809162
Task B,640,7.760827474509952
Task B,641,1.7701250748866193
Task B,642,1.3487503098456977
Task B,643,7.043647387130956
Task B,644,4.270426966208952
Task B,645,3.524274752956291
Task B,646,5.240721410632005
Task B,647,4.369358071314389
Task B,648,8.759812716164989
Task B,649,1.8847370732672426
Task B,650,9.379177137283504
Task B,651,9.632020402397556
Task B,652,5.944333220487696
Task B,653,8.136970189188368
Task B,654,8.266680256693471
Task B,655,6.287219407510145
Task B,656,1.5793918466948518
Task B,657,5.120049931068803
Task B,658,6.591476746304977
Task B,659,7.863661056705084
Task B,660,5.7900417711649315
Task B,661,9.3929040711344
Task B,662,3.4763754113513943
Task B,663,9.060789633070685
Task B,664,4.975990817715383
Task B,665,2.934597155585382
Task B,666,6.162079873576937
Task B,667,6.167874852639423
Task B,668,6.127762723055389
Task B,669,4.487936535639632
Task B,670,9.399841627792025
Task B,671,8.53828771521444
Task B,672,9.190209223608303
Task B,673,6.011625870172844
Task B,674,7.410744810447426
Task B,675,2.290192628260143
Task B,676,6.634966627910289
Task B,677,9.865239724556039
Task B,678,8.25657833339158
Task B,679,1.4373007237781654
Task B,680,6.655299017380439
Task B,681,6.187194441782483
Task B,682,2.4584905163558335
Task B,683,6.105023096145677
Task B,684,2.6574598393313686
Task B,685,8.556778331988285
Task B,686,7.550254756064599
Task B,687,7.178025353915638
Task B,688,2.012635059270176
Task B,689,7.93786819267832
Task B,690,8.92360612342788
Task B,691,9.28691717254515
Task B,692,4.469430349367629
Task B,693,4.771280665987137
Task B,694,1.4317471590871877
Task B,695,1.6999031611138067
Task B,696,8.585627719260982
Task B,697,7.459640316181799
Task B,698,6.905273211109815
Task B,699,1.50501847137929
Task B,700,4.217122846730973
Task B,701,5.151448120524265
Task B,702,5.609925296991314
Task B,703,6.860372425573705
Task B,704,8.048389537789147
Task B,705,1.1584165304158476
Task B,706,6.620282673411499
Task B,707,8.348711135802416
Task B,708,4.071626737130181
Task B,709,1.0139241899368137
Task B,710,5.6501392079206845
Task B,711,5.157327343181528
Task B,712,9.334708107168128
Task B,713,5.017938907928636
Task B,714,3.6948864078874504
Task B,715,7.343145653951089
Task B,716,5.971705401739692
Task B,717,4.52634672555733
Task B,718,4.6825204419881965
Task B,719,2.2902887531870926
Task B,720,1.158126255139706
Task B,721,7.102472467887211
Task B,722,8.231028401275694
Task B,723,7.423666167875494
Task B,724,2.720234015502955
Task B,725,6.089278323154801
Task B,726,2.3871033995734643
Task B,727,5.070736664069422
Task B,728,5.8221159158493245
Task B,729,4.379023678547632
Task B,730,3.8778431771238147
Task B,731,8.65664006508286
Task B,732,5.334153225644383
Task B,733,7.8361167910997445
Task B,734,8.042090955300631
Task B,735,2.8077761293122774
Task B,736,6.084008641122098
Task B,737,3.237840432906406
Task B,738,1.5578970827666518
Task B,739,3.194232209445399
Task B,740,3.7697866716721875
Task B,741,3.348017069111395
Task B,742,2.337658780963098
Task B,743,2.4054831326287034
Task B,744,3.8667585502963346
Task B,745,5.840048879741376
Task B,746,2.471075547398922
Task B,747,8.101427149977997
Task B,748,2.6010100829778864
Task B,749,2.661307825933635
Task B,750,8.28106029441803
Task B,751,7.061981895379629
Task B,752,1.6558509927593659
Task B,753,8.232333657276495
Task B,754,5.053418401094182
Task B,755,6.4898475187862035
Task B,756,8.130490720895235
Task B,757,7.9265659693882675
Task B,758,2.7545989800137614
Task B,759,2.631459400450306
Task B,760,6.625192458369258
Task B,761,4.370550629548861
Task B,762,9.466662788104161
Task B,763,9.396340435201964
Task B,764,6.768252499030782
Task B,765,4.576127341928155
Task B,766,4.57477164401338
Task B,767,6.637251263123615
Task B,768,2.7531079365285507
Task B,769,5.3813223313395415
Task B,770,9.759750669767707
Task B,771,1.6465240473809164
Task B,772,9.732773171590042
Task B,773,1.9291163844748105
Task B,774,7.643472672238897
Task B,775,1.9220767455117107
Task B,776,9.089854840346547
Task B,777,5.3228141888391916
Task B,778,3.0071070103177675
Task B,779,8.511052333973534
Task B,780,9.994304189251517
Task B,781,2.62574886002123
Task B,782,9.635251120234416
Task B,783,1.5457327290977019
Task B,784,5.7160683170624536
Task B,785,9.657664808302405
Task B,786,6.119011238727544
Task B,787,1.951118940879181
Task B,788,3.5072902985067502
Task B,789,3.017037271096024
Task B,790,5.991604021535152
Task B,791,9.356391817868042
Task B,792,1.264342830944369
Task B,793,1.1820657252696831
Task B,794,3.9695806138790006
Task B,795,4.455769847951327
Task B,796,5.934581751194667
Task B,797,3.5617054263657266
Task B,798,7.0288825898324685
Task B,799,9.396263437227198
Task B,800,6.681574355634261
Task B,801,4.8261049066187685
Task B,802,8.220618786983522
Task B,803,5.0270388229285174
Task B,804,7.832078994654678
Task B,805,4.941825050874625
Task B,806,8.451936882038424
Task B,807,4.513946206326109
Task B,808,5.892745396763819
Task B,809,5.926642840834618
Task B,810,1.2940492758051967
Task B,811,7.819006852346531
Task B,812,4.490880958544621
Task B,813,1.5119822058573216
Task B,814,6.6061743291665405
Task B,815,6.27893355265417
Task B,816,4.688260247458517
Task B,817,9.359543567706623
Task B,818,9.54786670227658
Task B,819,8.850247789040381
Task B,820,2.931877760242172
Task B,821,6.74769762346295
Task B,822,9.016527211418039
Task B,823,3.585891313628516
Task B,824,3.572224917105605
Task B,825,5.912735415247471
Task B,826,8.981255177728489
Task B,827,8.981870541530713
Task B,828,5.942247779671186
Task B,829,8.772427732121988
Task B,830,3.0392789932795745
Task B,831,1.5501219520563014
Task B,832,2.0399946818717627
Task B,833,2.1311486242807987
Task B,834,7.3133602310057535
Task B,835,3.7066981954981033
Task B,836,4.926261573904402
Task B,837,4.5177099156094656
Task B,838,1.9845848011779577
Task B,839,5.252027518432346
Task B,840,2.3474707199184435
Task B,841,4.335237851166722
Task B,842,9.401682855734713
Task B,843,7.256872578111533
Task B,844,6.722304796332139
Task B,845,3.3131921010006176
Task B,846,4.482513457816335
Task B,847,8.865041897162646
Task B,848,5.001589682250867
Task B,849,6.450544204441368
Task B,850,6.832496407178985
Task B,851,3.073428915357229
Task B,852,7.009807577994438
Task B,853,4.4765529920716
Task B,854,7.7244708260821335
Task B,855,7.817361117180006
Task B,856,7.9091281841365015
Task B,857,6.163676852218518
Task B,858,9.970618762778782
Task B,859,9.834923246651243
Task B,860,3.9750204884270532
Task B,861,4.4503699423066525
Task B,862,7.316025628322883
Task B,863,4.462245294397802
Task B,864,9.558113084498025
Task B,865,3.22321406595626
Task B,866,9.214188060377921
Task B,867,4.126961544808795
Task B,868,4.75527332927893
Task B,869,8.839536526576904
Task B,870,6.2304826407069935
Task B,871,5.492829988105347
Task B,872,4.683961864679521
Task B,873,6.76092048699967
Task B,874,5.030029514926882
Task B,875,4.638716909760712
Task B,876,2.478282877295569
Task B,877,4.066646611739166
Task B,878,2.3840270003920003
Task B,879,5.638624300063805
Task B,880,1.972182208779838
Task B,881,7.921403080419893
Task B,882,3.905869061451653
Task B,883,9.17199394561276
Task B,884,3.4615573046543204
Task B,885,1.1078578832256203
Task B,886,4.800210533660232
Task B,887,6.824435750825028
Task B,888,2.8507499120978737
Task B,889,5.8596488004246385
Task B,890,7.559509472865853
Task B,891,8.292808992790516
Task B,892,2.021312199745122
Task B,893,7.659327919162258
Task B,894,2.405984960207933
Task B,895,4.274593924748449
Task B,896,3.844948081718357
Task B,897,6.444024379151326
Task B,898,6.282630780406983
Task B,899,6.3732927504015215
Task B,900,2.348522935260834
Task B,901,2.0667607126730365
Task B,902,4.811217923148626
Task B,903,4.231520802116929
Task B,904,6.248486130119463
Task B,905,4.4914492287084915
Task B,906,2.132764261218827
Task B,907,4.083783850485766
Task B,908,3.5778855391864175
Task B,909,3.9555051137978947
Task B,910,5.648834647724306
Task B,911,7.757653395261237
Task B,912,6.878752405963817
Task B,913,6.836790295022278
Task B,914,4.906569343093851
Task B,915,2.844759603951845
Task B,916,7.221071322264472
Task B,917,1.7838246830458862
Task B,918,1.4132964272780963
Task B,919,7.4749496849116355
Task B,920,5.983413881095674
Task B,921,6.092602514772348
Task B,922,2.06956051145473
Task B,923,7.16004765350253
Task B,924,8.332261411957322
Task B,925,9.574737653566642
Task B,926,1.3707391241505358
Task B,927,8.25703639027876
Task B,928,2.20915497162218
Task B,929,9.106818457554452
Task B,930,1.5319628134849408
Task B,931,7.480200048765462
Task B,932,9.117208794524153
Task B,933,1.2550313559634096
Task B,934,1.9107162691921475
Task B,935,3.947255239102978
Task B,936,3.2368402876488407
Task B,937,8.799456799759067
Task B,938,6.917491215660645
Task B,939,6.591938479760643
Task B,940,2.9872191588833097
Task B,941,1.1673462344301353
Task B,942,4.1459757406966435
Task B,943,7.506931545060107
Task B,944,7.98784562941522
Task B,945,4.683608889806426
Task B,946,5.26381662947911
Task B,947,7.743036896464174
Task B,948,9.390056292742807
Task B,949,1.1027440216817062
Task B,950,1.155969172165004
Task B,951,8.40541385003447
Task B,952,2.4160520345638705
Task B,953,9.060369614278198
Task B,954,7.294784050704563
Task B,955,4.183224977923796
Task B,956,2.515779311132528
Task B,957,5.821406830139379
Task B,958,7.9295748907578965
Task B,959,4.349314607973336
Task B,960,7.835481609870197
Task B,961,4.272243171628514
Task B,962,3.5509260226291253
Task B,963,5.488590144781275
Task B,964,6.751796234403567
Task B,965,3.450864551719966
Task B,966,4.622331250042615
Task B,967,4.727617133863343
Task B,968,3.9287502544621185
Task B,969,9.916815683070977
Task B,970,6.283900768168731
Task B,971,7.680780968805176
Task B,972,3.7197098871405867
Task B,973,2.4599094517725644
Task B,974,3.002272964226153
Task B,975,3.506348279361899
Task B,976,4.238519757818311
Task B,977,5.37182954486062
Task B,978,5.004594699169392
